configuration,file_name,source_rows,retained_rows,C_X_body_median,C_X_body_p05,C_X_body_p95,C_Y_body_median,C_Y_body_p05,C_Y_body_p95,C_Z_body_median,C_Z_body_p05,C_Z_body_p95,C_D_drag_median,C_D_drag_p05,C_D_drag_p95,C_Y_wind_median,C_Y_wind_p05,C_Y_wind_p95,C_L_lift_median,C_L_lift_p05,C_L_lift_p95,C_l_roll_median,C_l_roll_p05,C_l_roll_p95,C_m_pitch_median,C_m_pitch_p05,C_m_pitch_p95,C_n_yaw_median,C_n_yaw_p05,C_n_yaw_p95
clean,lon_3211_15_6_ID_3.csv,572,568,-0.03927732372586332,-0.04681105522365759,-0.030123088260201093,-0.00014732506322763034,-0.005772574741923971,0.006884887933281562,-0.25182297381834207,-0.3501141225826462,-0.17432328218996507,0.04498915499081497,0.03742606744954253,0.06202019705081568,-0.0021726325735569717,-0.007684352305891149,0.004147439008518923,0.2512443243872804,0.1740990724807744,0.3474829170341742,0.0010449879954873243,9.896875604508695e-05,0.002062331123524634,1.6293021359971946e-05,-0.004759541041745443,0.004253507334995448,-1.131344197534423e-06,-0.00035558251270383914,0.0003228673531955194
clean,lon_db_03_12_ID_1.csv,332,328,-0.03789522902963205,-0.04551537087384601,-0.02797386358668893,0.001567682846364845,-0.005914508797508032,0.008476215265604093,-0.2568812290872119,-0.3401472719380871,-0.2155682302619068,0.04327306360829522,0.032516976813962914,0.052810784771090705,-0.0004072443365861133,-0.00739179131212144,0.006313897899334673,0.2565983650449121,0.21530762848092017,0.3392736406916165,0.001007781304581763,-0.0004374453756285845,0.002146127942793146,8.75754300831504e-05,-0.0036633048620610216,0.0041499649691769044,-2.7130538712617896e-05,-0.00038665530101356907,0.0004124888843836706
clean,lon_db_03_12_ID_2.csv,412,408,-0.03737220101015745,-0.041399392578157806,-0.03260536955724983,0.0007854184589912089,-0.005217682613658637,0.006220207327922438,-0.24446918711442084,-0.2948098491814988,-0.20950615506601486,0.04207568307154613,0.0390411217297354,0.04703050599631854,0.0006040967305166675,-0.005662781758940908,0.005203556074224284,0.24355659960936785,0.20878760943981278,0.2939539931031855,0.0009939794969968676,2.9638466349454987e-05,0.002046465187598931,1.4494730423998978e-05,-0.002226202648573486,0.0021998887184715996,-8.92696514244348e-06,-0.00025263678297169533,0.00026719543679697285
clean,lon_db_03_12_ID_3.csv,333,329,-0.03784831975696713,-0.044850901180001304,-0.028039245239293673,0.00040220325084169964,-0.005783785342351176,0.007722600079835236,-0.250552141936085,-0.3381989202374871,-0.1942580115784553,0.04348404289797069,0.036499812802111564,0.05969197235527475,-0.0014406105015678074,-0.007596664218190387,0.00539032994235053,0.24949931794268534,0.1939453965149447,0.33659279647027573,0.0010871410657514102,0.0002843138071876573,0.0018000454099573711,5.264811090669792e-05,-0.00319081950291152,0.004197030275227379,-7.538910327926194e-06,-0.0002813696506140014,0.00021749746983615174
clean,lon_db_23_6_ID_1.csv,469,465,-0.039844364761285896,-0.04811842071982424,-0.028899542269074367,0.0007342144185334516,-0.006390933944886414,0.008113290907523264,-0.25649922546279247,-0.33718850411412116,-0.18768533937600868,0.04553263303208531,0.03358158483012318,0.05527243903144157,-0.00018099697329676805,-0.006727972801213264,0.006343261304315683,0.25597903915029874,0.1884235718289734,0.3350376575557368,0.0009090070904480193,-0.00034016323807952467,0.0026202945957294454,-8.381999425589401e-05,-0.004524544722146537,0.004631916007074399,9.075208132407664e-06,-0.0004096357181938046,0.0004426621919022439
clean,lon_db_23_6_ID_2.csv,522,518,-0.038387175930079606,-0.04531145274014526,-0.029226573557532696,3.135158424512219e-05,-0.008974591209798714,0.00855077949605251,-0.2565271294155315,-0.3273943150833677,-0.19443350680723082,0.03984492384095016,0.03350145129985158,0.04763147895521814,-0.0016153089175856192,-0.011119754960498216,0.006849109801587895,0.2563866670429097,0.1947511798455821,0.3266000450878179,0.0009569713676911823,-0.0005633085442727211,0.0025793152951812124,-0.00011920201147912085,-0.0036100472395671703,0.0035861970594530043,-1.9030468640766295e-05,-0.0004517444085282012,0.00048704542335234447
clean,lon_db_23_6_ID_3.csv,695,691,-0.04020041902311967,-0.048816179744084566,-0.03340362038208674,0.0007306968279283967,-0.006424251163569222,0.008113315982387183,-0.2540009417406903,-0.32401766150274663,-0.19426362132550862,0.043772293789932026,0.036069683756580886,0.05543202827273867,-0.000552795721986585,-0.007307063033060727,0.0062446105043000655,0.2534564169214218,0.19407817724717707,0.3226987624799764,0.001025067199023343,-0.0003544067158567844,0.002611983789695631,1.568649046049382e-05,-0.0037149516541533055,0.003771949816481053,-2.8739503532647166e-06,-0.0004307806853153847,0.0003821204081345228
iced,lat_121_01_15_ID_1.csv,279,275,-0.04607247220718079,-0.056620650017321854,-0.033461338583876815,0.000724325755577674,-0.008740605163668936,0.013036839140845913,-0.2807950702124026,-0.3603587180788816,-0.22364854706495885,0.050287756202426086,0.040549048654710894,0.06016322149247571,0.0012783216189415632,-0.008341237296020177,0.012561148567715077,0.2796026844017247,0.22317814276290796,0.3610453199851434,0.0010574026441680972,-0.0016382677012269308,0.003467630139478846,-3.496664942519663e-05,-0.00306022753321457,0.0026812175305997773,-2.73743113162611e-05,-0.0006067891542487028,0.0006499229364274967
iced,lat_121_01_15_ID_2.csv,365,361,-0.04757384853487336,-0.05642316096375718,-0.03548907413008005,-0.0005113849088064649,-0.013204389087419893,0.012748873624941977,-0.29728483555918633,-0.3717965172416632,-0.22065707037759796,0.053748250133088885,0.045666311788961765,0.0620549306146079,-0.001529435881034264,-0.013536849762657193,0.010320938397249358,0.2958186453130012,0.22002274127908744,0.37116821872806344,0.001077193476927832,-0.002319293379538535,0.004705365619480395,5.2904944445559126e-05,-0.003178417581466608,0.003034162114899745,-5.220298168850429e-07,-0.0008687806450183449,0.0009912551298419648
iced,lat_121_01_15_ID_3.csv,287,283,-0.04576539508947538,-0.05547052410292158,-0.037685143034480506,0.0011981833634917248,-0.00990947346963936,0.01156325309915059,-0.28736308713566544,-0.36087140465309053,-0.21940491792044864,0.05322092122640841,0.0381970084340792,0.06825534617772265,-0.001696912054520145,-0.013233990715607945,0.00691161768296833,0.2865872485116597,0.21836100469149103,0.3592160788532542,0.0011198317677427318,-0.002078513061974096,0.004566669969156066,1.81091328829644e-05,-0.002768038482241655,0.002754298615184077,-2.6735837774641473e-05,-0.0007815531769435471,0.0008304813284090376
iced,lat_121_05_8_ID_1.csv,305,301,-0.04449735671334233,-0.052656313065843514,-0.037234777223587145,0.0010093606865379915,-0.018416961536736266,0.02780876466318669,-0.2877025161786374,-0.34761858289623593,-0.2306783114025669,0.053183196566942294,0.04416710996555792,0.06016489858941217,-0.0011612951463063608,-0.01737394438602249,0.02570562896191468,0.28587669337214056,0.2303776251211406,0.34716085003159547,0.0009772501108438717,-0.006144410981440041,0.006847771002744719,1.8779562583326412e-05,-0.00249929039532653,0.003323646563722097,1.845192009633007e-05,-0.001505188666218166,0.0016493224454552243
iced,lat_121_05_8_ID_2.csv,473,469,-0.03745056944386944,-0.045930723845058356,-0.030937680269890563,0.0014918864494809475,-0.01170274174204081,0.011815753406540504,-0.26850730916920523,-0.3287622558473209,-0.2219509180945722,0.04021454391106398,0.02854940279935833,0.053758652325412826,0.0012306174223605997,-0.012417065070510158,0.01048198292850976,0.26849720414253003,0.22187174013845895,0.32718334996219023,0.000837689069089237,-0.0023745739917521167,0.003995702371647203,-3.9896127325972945e-06,-0.002507329544911048,0.0023894847370965373,1.7874758592235732e-05,-0.0007118159129226387,0.0011796644552214024
iced,lat_121_05_8_ID_3.csv,334,330,-0.04904327040052374,-0.055452259118356106,-0.041790473130817296,0.00034935756992955397,-0.021586723554226785,0.02329740908752828,-0.30704730954523474,-0.3725602336534127,-0.24266336274214997,0.05271890599096811,0.03975719515485927,0.06062175454279872,0.0005794892871813847,-0.020257977727304796,0.020152187689734025,0.3066624897010794,0.24209839406395145,0.3707601381585234,0.001143644213213028,-0.004464246893305036,0.005929529969933676,7.598438750441308e-05,-0.0026926359242123443,0.002788602986593402,-2.8261917987757202e-06,-0.0013302342417106923,0.0016936796248672166
iced,lat_db_01_15_ID_1.csv,300,296,-0.046217107168958396,-0.052546626326276116,-0.0408634945008261,0.001481583176238321,-0.006715255032350923,0.009760896345007156,-0.2893855934389903,-0.33160933456984354,-0.23294770432401424,0.051709150840539155,0.04196856668393398,0.06541167760834224,-0.0011308617687926612,-0.008343566495822054,0.007678008246641587,0.288143432497842,0.2331748433197239,0.33057564094011993,0.0010977656290125353,-0.0014529405478066366,0.0035069991343752807,-1.3886968370057492e-05,-0.002463286775905447,0.002366076714794294,-1.3490896763594976e-05,-0.0005613748348044416,0.0004977170664933913
iced,lat_db_01_15_ID_2.csv,453,449,-0.044198608863405674,-0.05248220271932806,-0.036175574553526255,0.0014292133038631234,-0.00535880586017557,0.00937335648694395,-0.2795359232597469,-0.3374418868072098,-0.2229389446784979,0.04676561703494909,0.03757745536251472,0.059017896454503685,0.00036947371922744804,-0.006590278329057246,0.007916706336609536,0.27925874176616944,0.2221145170680378,0.33640086079267073,0.0010881812352721285,-0.0009067176577317946,0.0031344591136815616,4.1657846692648845e-05,-0.0029555093413099628,0.0025578564211267817,2.3261560084290454e-06,-0.0005405952507303499,0.0005335746197449239
iced,lat_db_01_15_ID_3.csv,266,262,-0.0446883875999866,-0.050355352691394815,-0.03783540352907491,0.0015025116399849066,-0.007085307698812072,0.011790717058807434,-0.2880704345569961,-0.3487343950958889,-0.22952434864210944,0.05015291299284112,0.04352128475835547,0.056190809914148085,0.0009532278309837756,-0.007823609540811965,0.010570446230494858,0.28743936706337014,0.2298615242164206,0.3486513880214086,0.0011392086462218979,-0.0015497148828856097,0.00310776110964691,8.441076001220439e-05,-0.0022237926412951095,0.001828971863668851,-2.993322550449442e-06,-0.0006510926012335185,0.0005227262799870714
iced,lat_db_06_8_ID_1.csv,229,225,-0.041641392133048565,-0.0486961702137743,-0.03380855902439992,0.001858910367124871,-0.015570712088195056,0.020854102343942582,-0.28196996847080474,-0.34237153657711106,-0.20355225730511214,0.046573197382095866,0.039141836397004255,0.05313079402384476,0.0010101229214730736,-0.014462132034377127,0.01807334765013767,0.28116468475363143,0.20408734481653387,0.34095651680417466,0.0012261249186815177,-0.004557793679223362,0.006013566481632988,-4.785724053516037e-05,-0.0029872706878568515,0.0032827128138272323,-2.8303546592888704e-05,-0.0015159365025714504,0.0011236694814720566
iced,lat_db_06_8_ID_2.csv,403,399,-0.04743976688741215,-0.05535565455133579,-0.036486270419810625,-0.00018543902500659933,-0.009694619551925911,0.012587068396864649,-0.2907292553325477,-0.3509768695601505,-0.22807622793099352,0.05294980517010919,0.04614470268933655,0.057858791477245146,-0.002511953275546613,-0.010512836393112849,0.00973485380059327,0.2895989459070164,0.22754767631778416,0.3496123498525028,0.0011170226528493523,-0.0017397433365617784,0.003610541318173884,7.518598288985042e-05,-0.00225333113031936,0.0022523632232003495,-2.6542305843919136e-06,-0.0008383930342380733,0.0005863360367882756
iced,lat_db_06_8_ID_3.csv,281,277,-0.045493982820314305,-0.05105834216483034,-0.03840047643657785,0.0020737165202368607,-0.010310033981455514,0.022512619986214455,-0.2841480819848095,-0.3459051216632682,-0.2255907988420943,0.05065725027708761,0.03930585825655013,0.05663569197125782,-0.00010726685905106279,-0.011795754404625162,0.018811912047582858,0.2838384706058057,0.22527845303874616,0.3442907418652801,0.0010679920881594364,-0.003928337524609631,0.005580068279610145,2.7866666249946188e-05,-0.0024065099638376952,0.0029242788852461826,-5.526510437882011e-05,-0.0016229496950922024,0.0008915305609840756
iced,lat_db_30_5_ID_1.csv,668,664,-0.04480929578351266,-0.053285729763900315,-0.03754783273892442,0.001577677815005643,-0.007856909894842378,0.010992744919147457,-0.2714010952778747,-0.32023276754498803,-0.21806988804243838,0.04781585713777718,0.03711614241108825,0.05903785981279852,0.0004338752789024295,-0.008210718113297339,0.008033845272007468,0.27111846294984976,0.21779041703577237,0.3204598863993889,0.001045562227675394,-0.000832846069385547,0.003263851771501224,1.4267235685328876e-05,-0.00212455491572406,0.0019289299209777353,-1.9707489833404516e-05,-0.000694401599170848,0.0006820045673541355
iced,lat_db_30_5_ID_2.csv,476,472,-0.04545445031332704,-0.057421033902345736,-0.03702855169973879,0.0006189012177526418,-0.009249429888236339,0.012122354694726637,-0.29439927727614534,-0.33976973226017176,-0.22317766413790796,0.050823716186587695,0.042454098319185896,0.06565573436155325,-0.000740545013894315,-0.01019453731786463,0.00954737497407313,0.2937183628393823,0.2242145121758457,0.33877400911106054,0.001108503298434157,-0.001651860883768686,0.004176463251696738,-3.640966910791327e-05,-0.0023578041978781893,0.0023095036799670593,-8.961166168898341e-06,-0.0007221408914440035,0.0006565448875255468
iced,lat_db_30_5_ID_3.csv,698,694,-0.042881441482831496,-0.05165525183497595,-0.03658185757572623,0.0018327375136757184,-0.0077883586358577835,0.01178669244570164,-0.28245936177823866,-0.34064721383526114,-0.23527069677794502,0.046921276254380015,0.03652110491916266,0.05754668962925802,0.0009277065875711655,-0.008140283666733215,0.009685369402468804,0.28188198962538513,0.23512434879948807,0.33972110847044307,0.0010383461046078782,-0.0014113102430061055,0.0035213751783839927,6.017415605527135e-06,-0.002120248678209542,0.002357139815434008,-7.5069535621611575e-06,-0.0007290391338473357,0.0007055340904181938
iced,lon_3211_02_12_ID_1.csv,302,298,-0.046298294703707554,-0.05559090306032477,-0.02394324754791101,-0.00028706372591913735,-0.006993813468329916,0.007640721446359725,-0.28699996985056364,-0.46758333507998534,-0.20322492937986403,0.052888649700838744,0.04246678442681782,0.10361053247240956,-0.0015438595789836168,-0.008189921786007547,0.005206165284552547,0.2862233504733092,0.20234847570885,0.46395590813718557,0.001130718772416924,-0.0006009181924011079,0.003065412880360143,4.639990814063076e-05,-0.0027677472593640724,0.005249964039743027,-3.728363442623291e-05,-0.0005717486444781181,0.0005102554156409833
